BANK_ID,BANK_NAME,IFS_CODE,EST_YEAR
2550,BANK2550,BANK745656,1956
2551,BANK2551,BANK722909,2004
2552,BANK2552,BANK883970,1967
2553,BANK2553,BANK41351,1979
2554,BANK2554,BANK89386,1960
2555,BANK2555,BANK129577,1974
2556,BANK2556,BANK777739,2002
2557,BANK2557,BANK326054,1987
2558,BANK2558,BANK479313,2012
2559,BANK2559,BANK12364,2008
2560,BANK2560,BANK857781,1963
2561,BANK2561,BANK360123,2002
2562,BANK2562,BANK86509,1957
2563,BANK2563,BANK330969,1975
2564,BANK2564,BANK989639,1951
2565,BANK2565,BANK803986,1965
2566,BANK2566,BANK166478,1954
2567,BANK2567,BANK853328,1957
2568,BANK2568,BANK384235,2008
2569,BANK2569,BANK793461,1959
2570,BANK2570,BANK683990,1954
2571,BANK2571,BANK743924,1960
2572,BANK2572,BANK149896,1987
2573,BANK2573,BANK518406,1999
2574,BANK2574,BANK575376,1985
2575,BANK2575,BANK538556,1969
2576,BANK2576,BANK501985,1968
2577,BANK2577,BANK905754,1981
2578,BANK2578,BANK192453,1990
2579,BANK2579,BANK679170,1959
2580,BANK2580,BANK808361,2004
2581,BANK2581,BANK440865,1960
2582,BANK2582,BANK497315,1960
2583,BANK2583,BANK926632,2009
2584,BANK2584,BANK810322,2003
2585,BANK2585,BANK703443,1971
2586,BANK2586,BANK61162,2009
2587,BANK2587,BANK40189,1993
2588,BANK2588,BANK320656,1958
2589,BANK2589,BANK312627,2014
2590,BANK2590,BANK266832,1960
2591,BANK2591,BANK336352,2014
2592,BANK2592,BANK296350,1959
2593,BANK2593,BANK660331,1952
2594,BANK2594,BANK572032,1953
2595,BANK2595,BANK182206,1961
2596,BANK2596,BANK447393,1951
2597,BANK2597,BANK680514,1950
2598,BANK2598,BANK689360,1975
2599,BANK2599,BANK926911,2010
2600,BANK2600,BANK975217,1958
2601,BANK2601,BANK246215,1994
2602,BANK2602,BANK164576,1999
2603,BANK2603,BANK391194,1987
2604,BANK2604,BANK129860,1989
2605,BANK2605,BANK502929,1968
2606,BANK2606,BANK682186,1985
2607,BANK2607,BANK793529,1971
2608,BANK2608,BANK184950,2008
2609,BANK2609,BANK600868,1990
2610,BANK2610,BANK54819,1992
2611,BANK2611,BANK22132,1982
2612,BANK2612,BANK907891,1997
2613,BANK2613,BANK734945,1960
2614,BANK2614,BANK842145,1984
2615,BANK2615,BANK627846,1956
2616,BANK2616,BANK945179,1981
2617,BANK2617,BANK683438,1966
2618,BANK2618,BANK544588,1960
2619,BANK2619,BANK998004,1997
2620,BANK2620,BANK275069,1976
2621,BANK2621,BANK588910,2005
2622,BANK2622,BANK230565,2010
2623,BANK2623,BANK121031,1954
2624,BANK2624,BANK892526,1965
2625,BANK2625,BANK928546,1980
2626,BANK2626,BANK913375,2014
2627,BANK2627,BANK104732,2014
2628,BANK2628,BANK261027,2009
2629,BANK2629,BANK664750,1986
2630,BANK2630,BANK724082,1969
2631,BANK2631,BANK425972,1952
2632,BANK2632,BANK700332,1951
2633,BANK2633,BANK526769,1966
2634,BANK2634,BANK974970,1979
2635,BANK2635,BANK639487,2012
2636,BANK2636,BANK951831,1952
2637,BANK2637,BANK983073,2013
2638,BANK2638,BANK258880,1971
2639,BANK2639,BANK371430,1971
2640,BANK2640,BANK989715,1954
2641,BANK2641,BANK403602,1958
2642,BANK2642,BANK627444,1969
2643,BANK2643,BANK349724,1965
2644,BANK2644,BANK153006,1981
2645,BANK2645,BANK845649,2003
2646,BANK2646,BANK146092,1978
2647,BANK2647,BANK245988,1999
2648,BANK2648,BANK678883,1970
2649,BANK2649,BANK785886,1950
2650,BANK2650,BANK881498,2002
2651,BANK2651,BANK565687,1967
2652,BANK2652,BANK175667,1978
2653,BANK2653,BANK940257,1985
2654,BANK2654,BANK2297,1993
2655,BANK2655,BANK806777,1987
2656,BANK2656,BANK71519,1964
2657,BANK2657,BANK617887,1952
2658,BANK2658,BANK238207,2010
2659,BANK2659,BANK10300,1989
2660,BANK2660,BANK789881,1967
2661,BANK2661,BANK718610,1969
2662,BANK2662,BANK256709,1994
2663,BANK2663,BANK365475,2013
2664,BANK2664,BANK84724,1978
2665,BANK2665,BANK245891,1970
2666,BANK2666,BANK913578,1966
2667,BANK2667,BANK100480,1966
2668,BANK2668,BANK554293,1979
2669,BANK2669,BANK728951,1964
2670,BANK2670,BANK871124,1970
2671,BANK2671,BANK40611,2011
2672,BANK2672,BANK40018,1976
2673,BANK2673,BANK974342,1974
2674,BANK2674,BANK785310,1957
2675,BANK2675,BANK803650,2014
2676,BANK2676,BANK346154,1951
2677,BANK2677,BANK510073,1985
2678,BANK2678,BANK950065,2000
2679,BANK2679,BANK114822,1999
2680,BANK2680,BANK509897,1962
2681,BANK2681,BANK180617,1991
2682,BANK2682,BANK802926,1990
2683,BANK2683,BANK501496,1987
2684,BANK2684,BANK778557,2002
2685,BANK2685,BANK597385,1957
2686,BANK2686,BANK792493,1956
2687,BANK2687,BANK381926,1995
2688,BANK2688,BANK289678,1989
2689,BANK2689,BANK261089,2002
2690,BANK2690,BANK943580,1965
2691,BANK2691,BANK73894,1961
2692,BANK2692,BANK729462,1953
2693,BANK2693,BANK229452,2001
2694,BANK2694,BANK130205,1994
2695,BANK2695,BANK763018,1995
2696,BANK2696,BANK792852,2011
2697,BANK2697,BANK900350,1955
2698,BANK2698,BANK21607,1983
2699,BANK2699,BANK510648,2009
2700,BANK2700,BANK151701,1962
2701,BANK2701,BANK176552,2002
2702,BANK2702,BANK538887,1963
2703,BANK2703,BANK668497,1989
2704,BANK2704,BANK461980,1978
2705,BANK2705,BANK780470,1960
2706,BANK2706,BANK242602,1954
2707,BANK2707,BANK133357,1957
2708,BANK2708,BANK225159,2010
2709,BANK2709,BANK588709,2007
2710,BANK2710,BANK32870,1988
2711,BANK2711,BANK724752,1997
2712,BANK2712,BANK448064,1999
2713,BANK2713,BANK447918,1952
2714,BANK2714,BANK192346,1974
2715,BANK2715,BANK602439,1980
2716,BANK2716,BANK319185,1966
2717,BANK2717,BANK479996,2007
2718,BANK2718,BANK365949,1962
2719,BANK2719,BANK792719,1951
2720,BANK2720,BANK417635,2011
2721,BANK2721,BANK727685,1958
2722,BANK2722,BANK667848,1994
2723,BANK2723,BANK487429,1964
2724,BANK2724,BANK515374,1951
2725,BANK2725,BANK540166,2001
2726,BANK2726,BANK880935,1970
2727,BANK2727,BANK618712,1970
2728,BANK2728,BANK590001,1959
2729,BANK2729,BANK831359,1994
2730,BANK2730,BANK206385,1952
2731,BANK2731,BANK974903,1967
2732,BANK2732,BANK762676,2008
2733,BANK2733,BANK382471,1960
2734,BANK2734,BANK933831,2003
2735,BANK2735,BANK804871,1988
2736,BANK2736,BANK788701,2014
2737,BANK2737,BANK349243,1950
2738,BANK2738,BANK989297,1994
2739,BANK2739,BANK142986,1954
2740,BANK2740,BANK409525,1967
2741,BANK2741,BANK360987,2006
2742,BANK2742,BANK374238,1969
2743,BANK2743,BANK195718,1969
2744,BANK2744,BANK636828,2014
2745,BANK2745,BANK272887,1957
2746,BANK2746,BANK114274,1996
2747,BANK2747,BANK83954,1958
2748,BANK2748,BANK497087,2014
2749,BANK2749,BANK635429,2014
2750,BANK2750,BANK590537,1991
2751,BANK2751,BANK842663,2007
2752,BANK2752,BANK401958,1993
2753,BANK2753,BANK512804,2012
2754,BANK2754,BANK429664,1983
2755,BANK2755,BANK431475,1960
2756,BANK2756,BANK565473,1962
2757,BANK2757,BANK109735,1968
2758,BANK2758,BANK1709,1996
2759,BANK2759,BANK495158,1996
2760,BANK2760,BANK706818,2012
2761,BANK2761,BANK854146,1959
2762,BANK2762,BANK981567,1978
2763,BANK2763,BANK328409,1959
2764,BANK2764,BANK881393,2010
2765,BANK2765,BANK241320,1950
2766,BANK2766,BANK278078,1964
2767,BANK2767,BANK730747,1967
2768,BANK2768,BANK794029,1962
2769,BANK2769,BANK513092,2007
2770,BANK2770,BANK42814,1996
2771,BANK2771,BANK475357,1966
2772,BANK2772,BANK909641,2010
2773,BANK2773,BANK845959,1978
2774,BANK2774,BANK365728,1999
2775,BANK2775,BANK700385,1984
2776,BANK2776,BANK14382,2003
2777,BANK2777,BANK337790,1985
2778,BANK2778,BANK799470,1960
2779,BANK2779,BANK415909,1980
2780,BANK2780,BANK368698,1991
2781,BANK2781,BANK612771,1997
2782,BANK2782,BANK355388,1977
2783,BANK2783,BANK129182,1973
2784,BANK2784,BANK436837,1955
2785,BANK2785,BANK51194,1967
2786,BANK2786,BANK865071,2012
2787,BANK2787,BANK738378,2003
2788,BANK2788,BANK133207,1995
2789,BANK2789,BANK34785,1957
2790,BANK2790,BANK607176,1986
2791,BANK2791,BANK409311,1973
2792,BANK2792,BANK305666,2014
2793,BANK2793,BANK835520,1960
2794,BANK2794,BANK950952,1964
2795,BANK2795,BANK70291,2000
2796,BANK2796,BANK66422,2001
2797,BANK2797,BANK649349,1964
2798,BANK2798,BANK129078,1978
2799,BANK2799,BANK783822,1960
2800,BANK2800,BANK256012,1989
2801,BANK2801,BANK364012,1995
2802,BANK2802,BANK777051,1968
2803,BANK2803,BANK766377,1980
2804,BANK2804,BANK677865,2008
2805,BANK2805,BANK344188,1981
2806,BANK2806,BANK335174,1962
2807,BANK2807,BANK509443,1997
2808,BANK2808,BANK757293,1956
2809,BANK2809,BANK291671,1991
2810,BANK2810,BANK67165,2005
2811,BANK2811,BANK470565,1998
2812,BANK2812,BANK377495,1974
2813,BANK2813,BANK295098,2000
2814,BANK2814,BANK33165,2002
2815,BANK2815,BANK930350,1976
2816,BANK2816,BANK795983,1952
2817,BANK2817,BANK804582,2013
2818,BANK2818,BANK209957,1950
2819,BANK2819,BANK788079,1987
2820,BANK2820,BANK62936,1987
2821,BANK2821,BANK179488,1988
2822,BANK2822,BANK456441,2009
2823,BANK2823,BANK498375,1955
2824,BANK2824,BANK714705,1955
2825,BANK2825,BANK580492,1981
2826,BANK2826,BANK185933,1978
2827,BANK2827,BANK382295,1986
2828,BANK2828,BANK287010,1988
2829,BANK2829,BANK525556,2014
2830,BANK2830,BANK697208,2003
2831,BANK2831,BANK509767,1988
2832,BANK2832,BANK176580,1982
2833,BANK2833,BANK528106,1958
2834,BANK2834,BANK738325,1956
2835,BANK2835,BANK701967,1983
2836,BANK2836,BANK593505,1979
2837,BANK2837,BANK647765,1999
2838,BANK2838,BANK155622,1986
2839,BANK2839,BANK500414,1955
2840,BANK2840,BANK135538,1960
2841,BANK2841,BANK875179,1993
2842,BANK2842,BANK822287,1981
2843,BANK2843,BANK66321,1986
2844,BANK2844,BANK26464,1962
2845,BANK2845,BANK851506,1996
2846,BANK2846,BANK520094,2014
2847,BANK2847,BANK833206,1984
2848,BANK2848,BANK783022,1999
2849,BANK2849,BANK669289,2002
2850,BANK2850,BANK508386,1960
2851,BANK2851,BANK381484,1980
2852,BANK2852,BANK30581,1984
2853,BANK2853,BANK175883,1982
2854,BANK2854,BANK819531,1972
2855,BANK2855,BANK107248,2004
2856,BANK2856,BANK117183,2001
2857,BANK2857,BANK365919,1984
2858,BANK2858,BANK305598,1966
2859,BANK2859,BANK439129,1985
2860,BANK2860,BANK580218,1999
2861,BANK2861,BANK155536,1996
2862,BANK2862,BANK123663,2001
2863,BANK2863,BANK598026,2010
2864,BANK2864,BANK729879,2013
2865,BANK2865,BANK560259,1971
2866,BANK2866,BANK318206,2006
2867,BANK2867,BANK904500,1979
2868,BANK2868,BANK984813,2002
2869,BANK2869,BANK530836,2003
2870,BANK2870,BANK838430,1967
2871,BANK2871,BANK548741,1959
2872,BANK2872,BANK644540,1951
2873,BANK2873,BANK151742,1997
2874,BANK2874,BANK100871,1971
2875,BANK2875,BANK378473,1968
2876,BANK2876,BANK757554,1972
2877,BANK2877,BANK819399,1980
2878,BANK2878,BANK297472,2000
2879,BANK2879,BANK297801,2012
2880,BANK2880,BANK687628,2008
2881,BANK2881,BANK438392,1980
2882,BANK2882,BANK735283,1959
2883,BANK2883,BANK349322,1986
2884,BANK2884,BANK509485,1980
2885,BANK2885,BANK845659,1959
2886,BANK2886,BANK226336,1972
2887,BANK2887,BANK334645,1984
2888,BANK2888,BANK236419,1966
2889,BANK2889,BANK563339,2010
2890,BANK2890,BANK334732,1996
2891,BANK2891,BANK790629,1997
2892,BANK2892,BANK717098,2000
2893,BANK2893,BANK725798,1979
2894,BANK2894,BANK764229,1972
2895,BANK2895,BANK311521,2010
2896,BANK2896,BANK810172,2014
2897,BANK2897,BANK60882,1975
2898,BANK2898,BANK115951,2003
2899,BANK2899,BANK823475,2013
2900,BANK2900,BANK319789,1976
2901,BANK2901,BANK592148,1980
2902,BANK2902,BANK913988,1999
2903,BANK2903,BANK939780,2010
2904,BANK2904,BANK975184,1997
2905,BANK2905,BANK459471,1991
2906,BANK2906,BANK519761,1953
2907,BANK2907,BANK353169,1979
2908,BANK2908,BANK916252,2011
2909,BANK2909,BANK890026,1990
2910,BANK2910,BANK627051,1968
2911,BANK2911,BANK655474,1958
2912,BANK2912,BANK949414,2014
2913,BANK2913,BANK951735,1987
2914,BANK2914,BANK274630,2006
2915,BANK2915,BANK441094,1958
2916,BANK2916,BANK782398,1955
2917,BANK2917,BANK687949,2006
2918,BANK2918,BANK485079,1983
2919,BANK2919,BANK968955,2014
2920,BANK2920,BANK952645,2001
2921,BANK2921,BANK239083,1989
2922,BANK2922,BANK484944,2001
2923,BANK2923,BANK506256,2008
2924,BANK2924,BANK762575,1969
2925,BANK2925,BANK911322,1962
2926,BANK2926,BANK219982,1964
2927,BANK2927,BANK515347,2007
2928,BANK2928,BANK96534,1986
2929,BANK2929,BANK21826,1997
2930,BANK2930,BANK431159,2005
2931,BANK2931,BANK84257,2004
2932,BANK2932,BANK467241,1985
2933,BANK2933,BANK188697,1966
2934,BANK2934,BANK565904,1996
2935,BANK2935,BANK899566,1971
2936,BANK2936,BANK157998,1972
2937,BANK2937,BANK44628,1976
2938,BANK2938,BANK456103,1963
2939,BANK2939,BANK193369,1993
2940,BANK2940,BANK989215,1955
2941,BANK2941,BANK865338,1983
2942,BANK2942,BANK26635,1963
2943,BANK2943,BANK776009,1953
2944,BANK2944,BANK143816,1991
2945,BANK2945,BANK190207,1981
2946,BANK2946,BANK607159,1995
2947,BANK2947,BANK767386,2007
2948,BANK2948,BANK672422,1967
2949,BANK2949,BANK833566,2012
2950,BANK2950,BANK607002,1973
2951,BANK2951,BANK241770,1973
2952,BANK2952,BANK373055,1978
2953,BANK2953,BANK616468,2002
2954,BANK2954,BANK151317,1962
2955,BANK2955,BANK421122,1971
2956,BANK2956,BANK869968,1967
2957,BANK2957,BANK637365,2006
2958,BANK2958,BANK249594,2012
2959,BANK2959,BANK776767,2008
2960,BANK2960,BANK979927,1984
2961,BANK2961,BANK738012,1957
2962,BANK2962,BANK680105,2005
2963,BANK2963,BANK168106,1989
2964,BANK2964,BANK274984,2003
2965,BANK2965,BANK563694,1970
2966,BANK2966,BANK869686,1972
2967,BANK2967,BANK289945,1979
2968,BANK2968,BANK83375,1982
2969,BANK2969,BANK516195,1967
2970,BANK2970,BANK132198,1950
2971,BANK2971,BANK359277,1967
2972,BANK2972,BANK940126,2006
2973,BANK2973,BANK137869,2003
2974,BANK2974,BANK724686,1971
2975,BANK2975,BANK821319,2011
2976,BANK2976,BANK562353,1991
2977,BANK2977,BANK806693,2011
2978,BANK2978,BANK399063,1993
2979,BANK2979,BANK195181,2012
2980,BANK2980,BANK226513,2002
2981,BANK2981,BANK778029,1978
2982,BANK2982,BANK207029,2012
2983,BANK2983,BANK859282,1987
2984,BANK2984,BANK42797,1990
2985,BANK2985,BANK547040,1966
2986,BANK2986,BANK599564,1959
2987,BANK2987,BANK735376,1971
2988,BANK2988,BANK974045,1966
2989,BANK2989,BANK254297,1971
2990,BANK2990,BANK892959,1964
2991,BANK2991,BANK95859,1967
2992,BANK2992,BANK224934,2013
2993,BANK2993,BANK653479,1983
2994,BANK2994,BANK52631,1966
2995,BANK2995,BANK102479,1973
2996,BANK2996,BANK622955,1959
2997,BANK2997,BANK137156,2010
2998,BANK2998,BANK765099,2006
2999,BANK2999,BANK49204,2011
3000,BANK3000,BANK392654,1986
3001,BANK3001,BANK480247,1966
3002,BANK3002,BANK381203,1955
3003,BANK3003,BANK695866,2014
3004,BANK3004,BANK719753,1999
3005,BANK3005,BANK987727,2003
3006,BANK3006,BANK196182,1976
3007,BANK3007,BANK473778,2014
3008,BANK3008,BANK177269,2010
3009,BANK3009,BANK994711,2005
3010,BANK3010,BANK318776,2001
3011,BANK3011,BANK258655,1988
3012,BANK3012,BANK790483,1987
3013,BANK3013,BANK197467,1990
3014,BANK3014,BANK498910,1951
3015,BANK3015,BANK264215,1951
3016,BANK3016,BANK116918,1961
3017,BANK3017,BANK100623,1955
3018,BANK3018,BANK559485,1982
3019,BANK3019,BANK831725,2013
3020,BANK3020,BANK318351,1960
3021,BANK3021,BANK224755,1968
3022,BANK3022,BANK712120,1986
3023,BANK3023,BANK218359,1957
3024,BANK3024,BANK840779,1985
3025,BANK3025,BANK216315,2002
3026,BANK3026,BANK177315,2004
3027,BANK3027,BANK200362,2004
3028,BANK3028,BANK916985,1978
3029,BANK3029,BANK614454,1966
3030,BANK3030,BANK605457,2013
3031,BANK3031,BANK377366,1998
3032,BANK3032,BANK980216,1986
3033,BANK3033,BANK296597,2008
3034,BANK3034,BANK665286,2006
3035,BANK3035,BANK71619,1965
3036,BANK3036,BANK908005,1957
3037,BANK3037,BANK975892,1975
3038,BANK3038,BANK72305,1983
3039,BANK3039,BANK73026,2002
3040,BANK3040,BANK995162,1981
3041,BANK3041,BANK752383,1985
3042,BANK3042,BANK193176,1996
3043,BANK3043,BANK764820,1992
3044,BANK3044,BANK554596,1958
3045,BANK3045,BANK165489,2001
3046,BANK3046,BANK936465,1973
3047,BANK3047,BANK526130,1999
3048,BANK3048,BANK783998,1985
3049,BANK3049,BANK710442,1994
3050,BANK3050,BANK204229,1981
3051,BANK3051,BANK992123,1989
3052,BANK3052,BANK942572,1959
3053,BANK3053,BANK728048,2004
3054,BANK3054,BANK553452,1999
3055,BANK3055,BANK382432,1986
3056,BANK3056,BANK637250,1978
3057,BANK3057,BANK941736,1994
3058,BANK3058,BANK660324,2004
3059,BANK3059,BANK753292,1997
3060,BANK3060,BANK58670,1999
3061,BANK3061,BANK957325,1953
3062,BANK3062,BANK25449,1983
3063,BANK3063,BANK945556,2014
3064,BANK3064,BANK704710,1997
3065,BANK3065,BANK753211,1995
3066,BANK3066,BANK652495,2005
3067,BANK3067,BANK997722,1967
3068,BANK3068,BANK742524,1982
3069,BANK3069,BANK995454,1981
3070,BANK3070,BANK363081,2001
3071,BANK3071,BANK507165,1999
3072,BANK3072,BANK529815,1988
3073,BANK3073,BANK38907,1998
3074,BANK3074,BANK758894,1988
3075,BANK3075,BANK148342,1986
3076,BANK3076,BANK233460,1989
3077,BANK3077,BANK769075,1997
3078,BANK3078,BANK814313,1999
3079,BANK3079,BANK55952,1989
3080,BANK3080,BANK59889,1987
3081,BANK3081,BANK709492,1996
3082,BANK3082,BANK324474,2005
3083,BANK3083,BANK5982,1965
3084,BANK3084,BANK54349,1972
3085,BANK3085,BANK960645,1977
3086,BANK3086,BANK446271,1972
3087,BANK3087,BANK617575,1953
3088,BANK3088,BANK806621,2008
3089,BANK3089,BANK778461,1991
3090,BANK3090,BANK533191,1999
3091,BANK3091,BANK997865,1983
3092,BANK3092,BANK159153,2002
3093,BANK3093,BANK855450,1962
3094,BANK3094,BANK684361,2010
3095,BANK3095,BANK425743,1978
3096,BANK3096,BANK559749,2008
3097,BANK3097,BANK928878,1961
3098,BANK3098,BANK849438,1973
3099,BANK3099,BANK599383,2009
3100,BANK3100,BANK319607,1996
3101,BANK3101,BANK746528,1985
3102,BANK3102,BANK954845,1993
3103,BANK3103,BANK568290,2008
3104,BANK3104,BANK594155,1951
3105,BANK3105,BANK992286,2007
3106,BANK3106,BANK518623,1952
3107,BANK3107,BANK967047,1952
3108,BANK3108,BANK877781,2003
3109,BANK3109,BANK337499,1957
3110,BANK3110,BANK241905,1982
3111,BANK3111,BANK590635,1989
3112,BANK3112,BANK507707,1954
3113,BANK3113,BANK953360,1993
3114,BANK3114,BANK290034,1985
3115,BANK3115,BANK203244,2012
3116,BANK3116,BANK538444,2008
3117,BANK3117,BANK660051,2009
3118,BANK3118,BANK392342,1996
3119,BANK3119,BANK612554,1996
3120,BANK3120,BANK884822,2006
3121,BANK3121,BANK819740,1995
3122,BANK3122,BANK737435,1987
3123,BANK3123,BANK755545,1994
3124,BANK3124,BANK157526,1978
3125,BANK3125,BANK704850,2011
3126,BANK3126,BANK685498,1957
3127,BANK3127,BANK357586,2002
3128,BANK3128,BANK821967,1981
3129,BANK3129,BANK636029,1989
3130,BANK3130,BANK753327,1982
3131,BANK3131,BANK170487,1954
3132,BANK3132,BANK34478,1967
3133,BANK3133,BANK75553,1985
3134,BANK3134,BANK885556,1975
3135,BANK3135,BANK862610,1959
3136,BANK3136,BANK461613,1993
3137,BANK3137,BANK595016,1990
3138,BANK3138,BANK776138,1961
3139,BANK3139,BANK36378,2008
3140,BANK3140,BANK300295,1964
3141,BANK3141,BANK811016,2004
3142,BANK3142,BANK398266,2002
3143,BANK3143,BANK506118,2008
3144,BANK3144,BANK532320,2006
3145,BANK3145,BANK187887,2000
3146,BANK3146,BANK821260,2005
3147,BANK3147,BANK30091,1987
3148,BANK3148,BANK402113,1993
3149,BANK3149,BANK475364,1981
3150,BANK3150,BANK752354,2011
3151,BANK3151,BANK43847,1954
3152,BANK3152,BANK913743,1978
3153,BANK3153,BANK521075,2011
3154,BANK3154,BANK181545,1987
3155,BANK3155,BANK230410,1981
3156,BANK3156,BANK659966,1989
3157,BANK3157,BANK880799,1959
3158,BANK3158,BANK888155,1995
3159,BANK3159,BANK190439,1968
3160,BANK3160,BANK955950,1990
3161,BANK3161,BANK366677,1982
3162,BANK3162,BANK31466,1954
3163,BANK3163,BANK897755,1959
3164,BANK3164,BANK860706,1979
3165,BANK3165,BANK136201,1990
3166,BANK3166,BANK734112,1953
3167,BANK3167,BANK408022,2011
3168,BANK3168,BANK65789,1964
3169,BANK3169,BANK471504,1994
3170,BANK3170,BANK740141,1998
3171,BANK3171,BANK591645,2003
3172,BANK3172,BANK695023,1997
3173,BANK3173,BANK915499,2012
3174,BANK3174,BANK324165,1975
3175,BANK3175,BANK698101,1996
3176,BANK3176,BANK973153,1996
3177,BANK3177,BANK683899,1957
3178,BANK3178,BANK391008,1959
3179,BANK3179,BANK77853,1992
3180,BANK3180,BANK756519,1995
3181,BANK3181,BANK20394,1980
3182,BANK3182,BANK740792,1987
3183,BANK3183,BANK287387,1960
3184,BANK3184,BANK389526,1992
3185,BANK3185,BANK914505,1980
3186,BANK3186,BANK949055,1993
3187,BANK3187,BANK531724,1957
3188,BANK3188,BANK141683,1969
3189,BANK3189,BANK810615,2008
3190,BANK3190,BANK924711,1956
3191,BANK3191,BANK229086,1954
3192,BANK3192,BANK872912,1976
3193,BANK3193,BANK622749,1966
3194,BANK3194,BANK33082,2002
3195,BANK3195,BANK784192,1996
3196,BANK3196,BANK503320,2001
3197,BANK3197,BANK174288,1958
3198,BANK3198,BANK958747,1961
3199,BANK3199,BANK225142,1988
3200,BANK3200,BANK461566,1966
3201,BANK3201,BANK553595,1986
3202,BANK3202,BANK941843,1991
3203,BANK3203,BANK944040,1999
3204,BANK3204,BANK991382,1975
3205,BANK3205,BANK359460,1976
3206,BANK3206,BANK312661,2006
3207,BANK3207,BANK233446,1985
3208,BANK3208,BANK635517,2001
3209,BANK3209,BANK90048,1964
3210,BANK3210,BANK770062,1992
3211,BANK3211,BANK948295,1956
3212,BANK3212,BANK200257,1984
3213,BANK3213,BANK792367,1969
3214,BANK3214,BANK276114,1975
3215,BANK3215,BANK703018,2014
3216,BANK3216,BANK326683,2009
3217,BANK3217,BANK223923,2013
3218,BANK3218,BANK860541,1996
3219,BANK3219,BANK352329,1970
3220,BANK3220,BANK359084,1977
3221,BANK3221,BANK201955,1955
3222,BANK3222,BANK314270,1995
3223,BANK3223,BANK42259,1973
3224,BANK3224,BANK530599,1957
3225,BANK3225,BANK731093,1989
3226,BANK3226,BANK677290,1981
3227,BANK3227,BANK487298,1984
3228,BANK3228,BANK834262,1973
3229,BANK3229,BANK131199,1970
3230,BANK3230,BANK51123,2007
3231,BANK3231,BANK130102,1987
3232,BANK3232,BANK477097,1974
3233,BANK3233,BANK266490,1961
3234,BANK3234,BANK383810,1999
3235,BANK3235,BANK107599,1985
3236,BANK3236,BANK598873,1988
3237,BANK3237,BANK119399,1993
3238,BANK3238,BANK59852,1970
3239,BANK3239,BANK739764,1984
3240,BANK3240,BANK942751,1960
3241,BANK3241,BANK986754,1954
3242,BANK3242,BANK612201,1982
3243,BANK3243,BANK62326,2013
3244,BANK3244,BANK988900,1961
3245,BANK3245,BANK34207,1953
3246,BANK3246,BANK286465,2011
3247,BANK3247,BANK472705,2011
3248,BANK3248,BANK109410,1979
3249,BANK3249,BANK672344,1972
3250,BANK3250,BANK626379,1998
3251,BANK3251,BANK546737,1956
3252,BANK3252,BANK855499,2011
3253,BANK3253,BANK660644,1960
3254,BANK3254,BANK573930,2005
3255,BANK3255,BANK974185,1965
3256,BANK3256,BANK984402,1956
3257,BANK3257,BANK521079,2005
3258,BANK3258,BANK419688,2010
3259,BANK3259,BANK851048,1965
3260,BANK3260,BANK31111,1996
3261,BANK3261,BANK362358,2000
3262,BANK3262,BANK711035,1982
3263,BANK3263,BANK172014,2013
3264,BANK3264,BANK317617,1989
3265,BANK3265,BANK459030,1997
3266,BANK3266,BANK779666,1981
3267,BANK3267,BANK789026,1984
3268,BANK3268,BANK935872,1983
3269,BANK3269,BANK570851,2003
3270,BANK3270,BANK160890,2006
3271,BANK3271,BANK634097,1967
3272,BANK3272,BANK743847,1954
3273,BANK3273,BANK111206,1986
3274,BANK3274,BANK835005,1959
3275,BANK3275,BANK835367,2005
3276,BANK3276,BANK97723,1965
3277,BANK3277,BANK128764,1988
3278,BANK3278,BANK376724,2008
3279,BANK3279,BANK794396,1987
3280,BANK3280,BANK454702,1979
3281,BANK3281,BANK283464,1995
3282,BANK3282,BANK357067,1995
3283,BANK3283,BANK747703,1963
3284,BANK3284,BANK339397,2004
3285,BANK3285,BANK781123,1959
3286,BANK3286,BANK572707,1989
3287,BANK3287,BANK775211,2009
3288,BANK3288,BANK773323,1982
3289,BANK3289,BANK980357,2004
3290,BANK3290,BANK600786,2014
3291,BANK3291,BANK99493,1952
3292,BANK3292,BANK104153,1961
3293,BANK3293,BANK621486,1974
3294,BANK3294,BANK61562,2004
3295,BANK3295,BANK888366,1977
3296,BANK3296,BANK549857,1957
3297,BANK3297,BANK373938,1972
3298,BANK3298,BANK734415,1950
3299,BANK3299,BANK590865,2003
3300,BANK3300,BANK113275,1953
3301,BANK3301,BANK993990,1967
3302,BANK3302,BANK762659,1978
3303,BANK3303,BANK174215,1983
3304,BANK3304,BANK899980,2007
3305,BANK3305,BANK496857,1957
3306,BANK3306,BANK781443,1987
3307,BANK3307,BANK383417,1953
3308,BANK3308,BANK711416,1964
3309,BANK3309,BANK740216,1985
3310,BANK3310,BANK25561,1972
3311,BANK3311,BANK173091,1991
3312,BANK3312,BANK493314,1955
3313,BANK3313,BANK981262,1987
3314,BANK3314,BANK952223,2002
3315,BANK3315,BANK769143,2009
3316,BANK3316,BANK668883,2014
3317,BANK3317,BANK724047,2014
3318,BANK3318,BANK514850,1985
3319,BANK3319,BANK823049,1982
3320,BANK3320,BANK26900,1956
3321,BANK3321,BANK93973,1983
3322,BANK3322,BANK99888,1987
3323,BANK3323,BANK571123,1976
3324,BANK3324,BANK476324,2008
3325,BANK3325,BANK832148,1950
